code,name,description,unit_code,unit_name,unit_sigla,is_active
61071200,De fibras sintéticas o artificiales,De fibras sintéticas o artificiales,10,UNIDAD,U,true
61071900,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
61072110,Para hombres,Para hombres,10,UNIDAD,U,true
61072120,Para niños,Para niños,10,UNIDAD,U,true
61072200,De fibras sintéticas o artificiales,De fibras sintéticas o artificiales,10,UNIDAD,U,true
61072900,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
61079100,De algodón,De algodón,10,UNIDAD,U,true
61079900,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
61081100,De fibras sintéticas o artificiales,De fibras sintéticas o artificiales,10,UNIDAD,U,true
61081900,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
61082110,Para mujeres,Para mujeres,10,UNIDAD,U,true
61082120,Para niñas,Para niñas,10,UNIDAD,U,true
61082211,Para mujeres,Para mujeres,10,UNIDAD,U,true
61082212,Para niñas,Para niñas,10,UNIDAD,U,true
61082221,Para mujeres,Para mujeres,10,UNIDAD,U,true
61082222,Para niñas,Para niñas,10,UNIDAD,U,true
61082231,Para mujeres,Para mujeres,10,UNIDAD,U,true
61082232,Para niñas,Para niñas,10,UNIDAD,U,true
61082900,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
61083110,Para mujeres,Para mujeres,10,UNIDAD,U,true
61083120,Para niñas,Para niñas,10,UNIDAD,U,true
61083200,De fibras sintéticas o artificiales,De fibras sintéticas o artificiales,10,UNIDAD,U,true
61083900,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
61089100,De algodón,De algodón,10,UNIDAD,U,true
61089200,De fibras sintéticas o artificiales,De fibras sintéticas o artificiales,10,UNIDAD,U,true
61089900,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
61091011,Para hombres y mujeres,Para hombres y mujeres,10,UNIDAD,U,true
61091012,Para niños y niñas,Para niños y niñas,10,UNIDAD,U,true
61091091,Para hombres y mujeres,Para hombres y mujeres,10,UNIDAD,U,true
61091092,Para niños y niñas,Para niños y niñas,10,UNIDAD,U,true
61099011,Para hombres y mujeres,Para hombres y mujeres,10,UNIDAD,U,true
61099012,Para niños y niñas,Para niños y niñas,10,UNIDAD,U,true
61099021,Para hombres y mujeres,Para hombres y mujeres,10,UNIDAD,U,true
61099022,Para niños y niñas,Para niños y niñas,10,UNIDAD,U,true
61099031,Para hombres y mujeres,Para hombres y mujeres,10,UNIDAD,U,true
61099032,Para niños y niñas,Para niños y niñas,10,UNIDAD,U,true
61099091,Para hombres y mujeres,Para hombres y mujeres,10,UNIDAD,U,true
61099092,Para niños y niñas,Para niños y niñas,10,UNIDAD,U,true
61101100,De lana,De lana,10,UNIDAD,U,true
61101200,De cabra de Cachemira,De cabra de Cachemira,10,UNIDAD,U,true
61101900,Los demás,Los demás,10,UNIDAD,U,true
61102000,De algodón,De algodón,10,UNIDAD,U,true
61103010,Suéteres (jerseys),Suéteres (jerseys),10,UNIDAD,U,true
61103020,«Pullovers»,«Pullovers»,10,UNIDAD,U,true
61103030,Chalecos,Chalecos,10,UNIDAD,U,true
61103090,Los demás,Los demás,10,UNIDAD,U,true
61109000,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
61112000,De algodón,De algodón,6,KILOGRAMO NETO,KN,true
61113000,De fibras sintéticas,De fibras sintéticas,6,KILOGRAMO NETO,KN,true
61119010,De fibras artificiales,De fibras artificiales,6,KILOGRAMO NETO,KN,true
61119090,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
61121100,De algodón,De algodón,10,UNIDAD,U,true
61121200,De fibras sintéticas,De fibras sintéticas,10,UNIDAD,U,true
61121910,De fibras artificiales,De fibras artificiales,10,UNIDAD,U,true
61121990,Los demás,Los demás,10,UNIDAD,U,true
61122000,Monos (overoles) y conjuntos de esquí,Monos (overoles) y conjuntos de esquí,10,UNIDAD,U,true
61123100,De fibras sintéticas,De fibras sintéticas,10,UNIDAD,U,true
61123910,De fibras artificiales,De fibras artificiales,10,UNIDAD,U,true
61123990,Los demás,Los demás,10,UNIDAD,U,true
61124111,Para mujeres,Para mujeres,10,UNIDAD,U,true
61124112,Para niñas,Para niñas,10,UNIDAD,U,true
61124191,Para mujeres,Para mujeres,10,UNIDAD,U,true
61124192,Para niñas,Para niñas,10,UNIDAD,U,true
61124910,De fibras artificiales,De fibras artificiales,10,UNIDAD,U,true
61124990,Los demás,Los demás,10,UNIDAD,U,true
61130000,"Prendas de vestir confeccionadas con tejidos de punto de las partidas 59.03, 59.06 ó 59.07.","Prendas de vestir confeccionadas con tejidos de punto de las partidas 59.03, 59.06 ó 59.07.",6,KILOGRAMO NETO,KN,true
61142000,De algodón,De algodón,6,KILOGRAMO NETO,KN,true
61143010,De fibras sintéticas,De fibras sintéticas,6,KILOGRAMO NETO,KN,true
61143020,De fibras artificiales,De fibras artificiales,6,KILOGRAMO NETO,KN,true
61149000,De las demás materias textiles,De las demás materias textiles,6,KILOGRAMO NETO,KN,true
61151010,De algodón,De algodón,6,KILOGRAMO NETO,KN,true
61151020,De nailon,De nailon,6,KILOGRAMO NETO,KN,true
61151030,De fibras acrílicas,De fibras acrílicas,6,KILOGRAMO NETO,KN,true
61151040,De poliéster,De poliéster,6,KILOGRAMO NETO,KN,true
61151090,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
61152110,De nailon,De nailon,6,KILOGRAMO NETO,KN,true
61152120,De fibras acrílicas,De fibras acrílicas,6,KILOGRAMO NETO,KN,true
61152130,De poliéster,De poliéster,6,KILOGRAMO NETO,KN,true
61152190,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
61152200,"De fibras sintéticas, de título superior o igual a 67 decitex por hilo sencillo","De fibras sintéticas, de título superior o igual a 67 decitex por hilo sencillo",6,KILOGRAMO NETO,KN,true
61152900,De las demás materias textiles,De las demás materias textiles,6,KILOGRAMO NETO,KN,true
61153000,"Las demás medias de mujer, de título inferior a 67 decitex por hilo sencillo","Las demás medias de mujer, de título inferior a 67 decitex por hilo sencillo",6,KILOGRAMO NETO,KN,true
61159400,De lana o pelo fino,De lana o pelo fino,6,KILOGRAMO NETO,KN,true
61159510,Para deporte,Para deporte,6,KILOGRAMO NETO,KN,true
61159590,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
61159610,De nailon,De nailon,6,KILOGRAMO NETO,KN,true
61159620,De fibras acrílicas,De fibras acrílicas,6,KILOGRAMO NETO,KN,true
61159630,De poliéster,De poliéster,6,KILOGRAMO NETO,KN,true
61159690,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
61159910,De fibras artificiales,De fibras artificiales,6,KILOGRAMO NETO,KN,true
61159990,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
61161000,"Impregnados, recubiertos o revestidos con plástico o caucho","Impregnados, recubiertos o revestidos con plástico o caucho",6,KILOGRAMO NETO,KN,true
61169100,De lana o pelo fino,De lana o pelo fino,6,KILOGRAMO NETO,KN,true
61169200,De algodón,De algodón,6,KILOGRAMO NETO,KN,true
61169300,De fibras sintéticas,De fibras sintéticas,6,KILOGRAMO NETO,KN,true
61169900,De las demás materias textiles,De las demás materias textiles,6,KILOGRAMO NETO,KN,true
61171010,De lana o pelo fino,De lana o pelo fino,10,UNIDAD,U,true
61171020,De algodón,De algodón,10,UNIDAD,U,true
61171030,De fibras sintéticas o artificiales,De fibras sintéticas o artificiales,10,UNIDAD,U,true
61171090,Los demás,Los demás,10,UNIDAD,U,true
61178000,Los demás complementos (accesorios) de vestir,Los demás complementos (accesorios) de vestir,6,KILOGRAMO NETO,KN,true
61179000,Partes,Partes,6,KILOGRAMO NETO,KN,true
62011100,De lana o pelo fino,De lana o pelo fino,10,UNIDAD,U,true
62011200,De algodón,De algodón,10,UNIDAD,U,true
62011311,Abrigos,Abrigos,10,UNIDAD,U,true
62011312,Chaquetones,Chaquetones,10,UNIDAD,U,true
62011313,Impermeables,Impermeables,10,UNIDAD,U,true
62011319,Los demás,Los demás,10,UNIDAD,U,true
62011321,Abrigos,Abrigos,10,UNIDAD,U,true
62011322,Chaquetones,Chaquetones,10,UNIDAD,U,true
62011323,Impermeables,Impermeables,10,UNIDAD,U,true
62011329,Los demás,Los demás,10,UNIDAD,U,true
62011900,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
62019100,De lana o pelo fino,De lana o pelo fino,10,UNIDAD,U,true
62019211,Para hombres,Para hombres,10,UNIDAD,U,true
62019212,Para niños,Para niños,10,UNIDAD,U,true
62019221,Para hombres,Para hombres,10,UNIDAD,U,true
62019222,Para niños,Para niños,10,UNIDAD,U,true
62019291,Para hombres,Para hombres,10,UNIDAD,U,true
62019292,Para niños,Para niños,10,UNIDAD,U,true
62019311,Para hombres,Para hombres,10,UNIDAD,U,true
62019312,Para niños,Para niños,10,UNIDAD,U,true
62019321,Para hombres,Para hombres,10,UNIDAD,U,true
62019322,Para niños,Para niños,10,UNIDAD,U,true
62019391,Para hombres,Para hombres,10,UNIDAD,U,true
62019392,Para niños,Para niños,10,UNIDAD,U,true
62019900,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
62021111,Abrigos,Abrigos,10,UNIDAD,U,true
62021112,Chaquetones,Chaquetones,10,UNIDAD,U,true
62021113,Impermeables,Impermeables,10,UNIDAD,U,true
62021119,Los demás,Los demás,10,UNIDAD,U,true
62021121,Abrigos,Abrigos,10,UNIDAD,U,true
62021122,Chaquetones,Chaquetones,10,UNIDAD,U,true
62021123,Impermeables,Impermeables,10,UNIDAD,U,true
62021129,Los demás,Los demás,10,UNIDAD,U,true
62021200,De algodón,De algodón,10,UNIDAD,U,true
62021311,Abrigos,Abrigos,10,UNIDAD,U,true
62021312,Chaquetones,Chaquetones,10,UNIDAD,U,true
62021313,Impermeables,Impermeables,10,UNIDAD,U,true
62021319,Los demás,Los demás,10,UNIDAD,U,true
62021321,Abrigos,Abrigos,10,UNIDAD,U,true
62021322,Chaquetones,Chaquetones,10,UNIDAD,U,true
62021323,Impermeables,Impermeables,10,UNIDAD,U,true
62021329,Los demás,Los demás,10,UNIDAD,U,true
62021900,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
62029100,De lana o pelo fino,De lana o pelo fino,10,UNIDAD,U,true
62029200,De algodón,De algodón,10,UNIDAD,U,true
62029310,Casacas,Casacas,10,UNIDAD,U,true
62029320,Parcas,Parcas,10,UNIDAD,U,true
62029390,Los demás,Los demás,10,UNIDAD,U,true
62029900,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
62031110,Para hombres,Para hombres,10,UNIDAD,U,true
62031120,Para niños,Para niños,10,UNIDAD,U,true
62031200,De fibras sintéticas,De fibras sintéticas,10,UNIDAD,U,true
62031910,De algodón,De algodón,10,UNIDAD,U,true
62031920,De fibras artificiales,De fibras artificiales,10,UNIDAD,U,true
62031990,Las demás,Las demás,10,UNIDAD,U,true
62032200,De algodón,De algodón,10,UNIDAD,U,true
62032300,De fibras sintéticas,De fibras sintéticas,10,UNIDAD,U,true
62032910,De fibras artificiales,De fibras artificiales,10,UNIDAD,U,true
62032990,Las demás,Las demás,10,UNIDAD,U,true
62033100,De lana o pelo fino,De lana o pelo fino,10,UNIDAD,U,true
62033200,De algodón,De algodón,10,UNIDAD,U,true
62033300,De fibras sintéticas,De fibras sintéticas,10,UNIDAD,U,true
62033910,De fibras artificiales,De fibras artificiales,10,UNIDAD,U,true
62033990,Las demás,Las demás,10,UNIDAD,U,true
62034100,De lana o pelo fino,De lana o pelo fino,10,UNIDAD,U,true
62034210,Pantalones de mezclilla (Denim),Pantalones de mezclilla (Denim),10,UNIDAD,U,true
62034291,Pantalones largos,Pantalones largos,10,UNIDAD,U,true
62034292,Pantalones con peto,Pantalones con peto,10,UNIDAD,U,true
62034293,Pantalones cortos (calzones),Pantalones cortos (calzones),10,UNIDAD,U,true
62034299,Shorts,Shorts,10,UNIDAD,U,true
62034311,Pantalones largos,Pantalones largos,10,UNIDAD,U,true
62034312,Pantalones con peto,Pantalones con peto,10,UNIDAD,U,true
62034313,Pantalones cortos (calzones),Pantalones cortos (calzones),10,UNIDAD,U,true
62034314,Shorts,Shorts,10,UNIDAD,U,true
62034321,Pantalones largos,Pantalones largos,10,UNIDAD,U,true
62034322,Pantalones con peto,Pantalones con peto,10,UNIDAD,U,true
62034323,Pantalones cortos (calzones),Pantalones cortos (calzones),10,UNIDAD,U,true
62034324,Shorts,Shorts,10,UNIDAD,U,true
62034910,De fibras artificiales,De fibras artificiales,10,UNIDAD,U,true
62034990,Las demás,Las demás,10,UNIDAD,U,true
62041100,De lana o pelo fino,De lana o pelo fino,10,UNIDAD,U,true
62041200,De algodón,De algodón,10,UNIDAD,U,true
62041300,De fibras sintéticas,De fibras sintéticas,10,UNIDAD,U,true
62041910,De fibras artificiales,De fibras artificiales,10,UNIDAD,U,true
62041990,Las demás,Las demás,10,UNIDAD,U,true
62042100,De lana o pelo fino,De lana o pelo fino,10,UNIDAD,U,true
62042200,De algodón,De algodón,10,UNIDAD,U,true
62042300,De fibras sintéticas,De fibras sintéticas,10,UNIDAD,U,true
62042910,De fibras artificiales,De fibras artificiales,10,UNIDAD,U,true
62042990,Las demás,Las demás,10,UNIDAD,U,true
62043100,De lana o pelo fino,De lana o pelo fino,10,UNIDAD,U,true
62043200,De algodón,De algodón,10,UNIDAD,U,true
62043300,De fibras sintéticas,De fibras sintéticas,10,UNIDAD,U,true
62043910,De fibras artificiales,De fibras artificiales,10,UNIDAD,U,true
62043990,Las demás,Las demás,10,UNIDAD,U,true
62044100,De lana o pelo fino,De lana o pelo fino,10,UNIDAD,U,true
62044200,De algodón,De algodón,10,UNIDAD,U,true
62044300,De fibras sintéticas,De fibras sintéticas,10,UNIDAD,U,true
62044400,De fibras artificiales,De fibras artificiales,10,UNIDAD,U,true
62044900,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
62045100,De lana o pelo fino,De lana o pelo fino,10,UNIDAD,U,true
62045200,De algodón,De algodón,10,UNIDAD,U,true
62045300,De fibras sintéticas,De fibras sintéticas,10,UNIDAD,U,true
62045910,De fibras artificiales,De fibras artificiales,10,UNIDAD,U,true
62045990,Las demás,Las demás,10,UNIDAD,U,true
62046100,De lana o pelo fino,De lana o pelo fino,10,UNIDAD,U,true
62046210,Pantalones de mezclilla (Denim),Pantalones de mezclilla (Denim),10,UNIDAD,U,true
62046291,Pantalones largos,Pantalones largos,10,UNIDAD,U,true
62046292,Pantalones con peto,Pantalones con peto,10,UNIDAD,U,true
62046293,Pantalones cortos (calzones),Pantalones cortos (calzones),10,UNIDAD,U,true
62046294,Shorts,Shorts,10,UNIDAD,U,true
62046311,Pantalones largos,Pantalones largos,10,UNIDAD,U,true
62046312,Pantalones con peto,Pantalones con peto,10,UNIDAD,U,true
62046313,Pantalones cortos (calzones),Pantalones cortos (calzones),10,UNIDAD,U,true
62046314,Shorts,Shorts,10,UNIDAD,U,true
62046321,Pantalones largos,Pantalones largos,10,UNIDAD,U,true
62046322,Pantalones con peto,Pantalones con peto,10,UNIDAD,U,true
62046323,Pantalones cortos (calzones),Pantalones cortos (calzones),10,UNIDAD,U,true
62046324,Shorts,Shorts,10,UNIDAD,U,true
62046910,De fibras artificiales,De fibras artificiales,10,UNIDAD,U,true
62046990,Las demás,Las demás,10,UNIDAD,U,true
62052010,Para hombres,Para hombres,10,UNIDAD,U,true
62052020,Para niños,Para niños,10,UNIDAD,U,true
62053011,Para hombres,Para hombres,10,UNIDAD,U,true
62053012,Para niños,Para niños,10,UNIDAD,U,true
62053021,Para hombres,Para hombres,10,UNIDAD,U,true
62053022,Para niños,Para niños,10,UNIDAD,U,true
62053031,Para hombres,Para hombres,10,UNIDAD,U,true
62053032,Para niños,Para niños,10,UNIDAD,U,true
62059000,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
62061000,De seda o desperdicios de seda,De seda o desperdicios de seda,10,UNIDAD,U,true
62062000,De lana o pelo fino,De lana o pelo fino,10,UNIDAD,U,true
62063000,De algodón,De algodón,10,UNIDAD,U,true
62064011,Para mujeres,Para mujeres,10,UNIDAD,U,true
62064012,Para niñas,Para niñas,10,UNIDAD,U,true
62064021,Para mujeres,Para mujeres,10,UNIDAD,U,true
62064022,Para niñas,Para niñas,10,UNIDAD,U,true
62069000,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
62071100,De algodón,De algodón,10,UNIDAD,U,true
62071910,De fibras sintéticas o artificiales,De fibras sintéticas o artificiales,10,UNIDAD,U,true
62071990,Los demás,Los demás,10,UNIDAD,U,true
62072100,De algodón,De algodón,10,UNIDAD,U,true
62072200,De fibras sintéticas o artificiales,De fibras sintéticas o artificiales,10,UNIDAD,U,true
62072900,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
62079100,De algodón,De algodón,6,KILOGRAMO NETO,KN,true
62079900,De las demás materias textiles,De las demás materias textiles,6,KILOGRAMO NETO,KN,true
62081100,De fibras sintéticas o artificiales,De fibras sintéticas o artificiales,10,UNIDAD,U,true
62081910,De algodón,De algodón,10,UNIDAD,U,true
62081990,Las demás,Las demás,10,UNIDAD,U,true
62082100,De algodón,De algodón,10,UNIDAD,U,true
62082200,De fibras sintéticas o artificiales,De fibras sintéticas o artificiales,10,UNIDAD,U,true
62082900,De las demás materias textiles,De las demás materias textiles,10,UNIDAD,U,true
62089100,De algodón,De algodón,6,KILOGRAMO NETO,KN,true
62089200,De fibras sintéticas o artificiales,De fibras sintéticas o artificiales,6,KILOGRAMO NETO,KN,true
62089900,De las demás materias textiles,De las demás materias textiles,6,KILOGRAMO NETO,KN,true
62092000,De algodón,De algodón,6,KILOGRAMO NETO,KN,true
62093000,De fibras sintéticas,De fibras sintéticas,6,KILOGRAMO NETO,KN,true
62099010,De fibras artificiales,De fibras artificiales,6,KILOGRAMO NETO,KN,true
62099090,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
62101010,De algodón,De algodón,6,KILOGRAMO NETO,KN,true
62101020,De fibras sintéticas o artificiales,De fibras sintéticas o artificiales,6,KILOGRAMO NETO,KN,true
62101090,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
62102000,Las demás prendas de vestir del tipo de las citadas en las subpartidas 6201.11 a 6201.19,Las demás prendas de vestir del tipo de las citadas en las subpartidas 6201.11 a 6201.19,10,UNIDAD,U,true
62103000,Las demás prendas de vestir del tipo de las citadas en las subpartidas 6202.11 a 6202.19,Las demás prendas de vestir del tipo de las citadas en las subpartidas 6202.11 a 6202.19,10,UNIDAD,U,true
62104000,Las demás prendas de vestir para hombres o niños,Las demás prendas de vestir para hombres o niños,6,KILOGRAMO NETO,KN,true
62105000,Las demás prendas de vestir para mujeres o niñas,Las demás prendas de vestir para mujeres o niñas,6,KILOGRAMO NETO,KN,true
62111110,De algodón,De algodón,10,UNIDAD,U,true
62111121,De fibra sintéticas,De fibra sintéticas,10,UNIDAD,U,true
